show_id,episode_id,name,url,season,number,type,airdate,airtime,airstamp,runtime
2504,1977415,Aflevering 6319,https://www.tvmaze.com/episodes/1977415/goede-tijden-slechte-tijden-31x64-aflevering-6319,31,64.0,regular,2020-12-17,20:00,2020-12-17,23.0
39053,1976647,Episode 51,https://www.tvmaze.com/episodes/1976647/wwe-nxt-uk-2020-12-17-episode-51,2020,51.0,regular,2020-12-17,15:00,2020-12-17,60.0
16665,2041990,Titan FC 66: Assis vs. Holloway,https://www.tvmaze.com/episodes/2041990/titan-fc-2020-12-17-titan-fc-66-assis-vs-holloway,2020,8.0,regular,2020-12-17,22:00,2020-12-18,120.0
40633,2008338,Living Under Lockdown,https://www.tvmaze.com/episodes/2008338/beyond-the-pole-s01-special-living-under-lockdown,1,,insignificant_special,2020-12-17,22:00,2020-12-18,60.0
7847,1968114,Выпуск 305,https://www.tvmaze.com/episodes/1968114/po-sezonu-videodajdzest-seasonvar-6x51-vypusk-305,6,51.0,regular,2020-12-18,,2020-12-18,9.0
48402,1961005,Серия 14,https://www.tvmaze.com/episodes/1961005/cuma-2x08-seria-14,2,8.0,regular,2020-12-18,,2020-12-18,23.0
48403,1989253,7 выпуск,https://www.tvmaze.com/episodes/1989253/to-so-sketci-1x07-7-vypusk,1,7.0,regular,2020-12-18,12:00,2020-12-18,23.0
52520,1988013,Серия 2,https://www.tvmaze.com/episodes/1988013/muzskaa-tema-1x02-seria-2,1,2.0,regular,2020-12-18,12:00,2020-12-18,29.0
20734,2030153,Episode 124,https://www.tvmaze.com/episodes/2030153/fox-spirit-matchmaker-9x03-episode-124,9,3.0,regular,2020-12-18,,2020-12-18,10.0
47912,1972569,Episode 27,https://www.tvmaze.com/episodes/1972569/the-wolf-1x27-episode-27,1,27.0,regular,2020-12-18,,2020-12-18,45.0
47912,1972570,Episode 28,https://www.tvmaze.com/episodes/1972570/the-wolf-1x28-episode-28,1,28.0,regular,2020-12-18,,2020-12-18,45.0
49485,1910448,Escape,https://www.tvmaze.com/episodes/1910448/the-founder-of-diabolism-q-1x22-escape,1,22.0,regular,2020-12-18,,2020-12-18,5.0
52782,1998583,Episode 11,https://www.tvmaze.com/episodes/1998583/mr-right-is-here-1x11-episode-11,1,11.0,regular,2020-12-18,,2020-12-18,45.0
52782,1998584,Episode 12,https://www.tvmaze.com/episodes/1998584/mr-right-is-here-1x12-episode-12,1,12.0,regular,2020-12-18,,2020-12-18,45.0
53072,2013868,Episode 4,https://www.tvmaze.com/episodes/2013868/kl-gangster-underworld-2x04-episode-4,2,4.0,regular,2020-12-18,12:00,2020-12-18,45.0
54762,2071485,PEOPLE FROM THE STORY #07,https://www.tvmaze.com/episodes/2071485/youths-in-the-breeze-1x15-people-from-the-story-07,1,15.0,regular,2020-12-18,,2020-12-18,7.0
54762,2071486,PEOPLE FROM THE STORY #08,https://www.tvmaze.com/episodes/2071486/youths-in-the-breeze-1x16-people-from-the-story-08,1,16.0,regular,2020-12-18,,2020-12-18,7.0
55016,2082176,第133集,https://www.tvmaze.com/episodes/2082176/ling-jian-zun-4x33-di133ji,4,33.0,regular,2020-12-18,,2020-12-18,10.0
55019,2080226,Episode 64,https://www.tvmaze.com/episodes/2080226/supreme-god-emperor-1x64-episode-64,1,64.0,regular,2020-12-18,,2020-12-18,10.0
38732,1944257,Julen II,https://www.tvmaze.com/episodes/1944257/parterapi-s04-special-julen-ii,4,,significant_special,2020-12-18,06:00,2020-12-18,9.0
49907,1976710,"Macho, men ...",https://www.tvmaze.com/episodes/1976710/familien-lykke-1x11-macho-men,1,11.0,regular,2020-12-18,06:00,2020-12-18,20.0
50752,1977326,Episode 18,https://www.tvmaze.com/episodes/1977326/stjernestov-1x18-episode-18,1,18.0,regular,2020-12-18,06:00,2020-12-18,20.0
52582,1990236,Rashatal,https://www.tvmaze.com/episodes/1990236/taqdeer-1x01-rashatal,1,1.0,regular,2020-12-18,,2020-12-18,25.0
52582,1990237,Radbadal,https://www.tvmaze.com/episodes/1990237/taqdeer-1x02-radbadal,1,2.0,regular,2020-12-18,,2020-12-18,25.0
52582,1990238,Ranakhetra,https://www.tvmaze.com/episodes/1990238/taqdeer-1x03-ranakhetra,1,3.0,regular,2020-12-18,,2020-12-18,25.0
52582,1990239,Gandham,https://www.tvmaze.com/episodes/1990239/taqdeer-1x04-gandham,1,4.0,regular,2020-12-18,,2020-12-18,25.0
52582,1990240,Barafkal,https://www.tvmaze.com/episodes/1990240/taqdeer-1x05-barafkal,1,5.0,regular,2020-12-18,,2020-12-18,25.0
52582,1990241,Barkhelap,https://www.tvmaze.com/episodes/1990241/taqdeer-1x06-barkhelap,1,6.0,regular,2020-12-18,,2020-12-18,25.0
52582,1990242,Prayeshchitto,https://www.tvmaze.com/episodes/1990242/taqdeer-1x07-prayeshchitto,1,7.0,regular,2020-12-18,,2020-12-18,25.0
52582,1990243,Pulsirat,https://www.tvmaze.com/episodes/1990243/taqdeer-1x08-pulsirat,1,8.0,regular,2020-12-18,,2020-12-18,25.0
52593,1990503,Boom!,https://www.tvmaze.com/episodes/1990503/black-widows-1x01-boom,1,1.0,regular,2020-12-18,,2020-12-18,39.0
52593,1990504,"Freedom, Life, and Choices",https://www.tvmaze.com/episodes/1990504/black-widows-1x02-freedom-life-and-choices,1,2.0,regular,2020-12-18,,2020-12-18,35.0
52593,1990505,Teddy Bear,https://www.tvmaze.com/episodes/1990505/black-widows-1x03-teddy-bear,1,3.0,regular,2020-12-18,,2020-12-18,34.0
52593,1990506,The Killer,https://www.tvmaze.com/episodes/1990506/black-widows-1x04-the-killer,1,4.0,regular,2020-12-18,,2020-12-18,35.0
52593,1990508,Finding Love,https://www.tvmaze.com/episodes/1990508/black-widows-1x05-finding-love,1,5.0,regular,2020-12-18,,2020-12-18,32.0
52593,1990509,No More a Victim,https://www.tvmaze.com/episodes/1990509/black-widows-1x06-no-more-a-victim,1,6.0,regular,2020-12-18,,2020-12-18,36.0
52593,1990510,The Deal,https://www.tvmaze.com/episodes/1990510/black-widows-1x07-the-deal,1,7.0,regular,2020-12-18,,2020-12-18,33.0
52593,1990511,Purple Moments,https://www.tvmaze.com/episodes/1990511/black-widows-1x08-purple-moments,1,8.0,regular,2020-12-18,,2020-12-18,36.0
52593,1990512,Jatin Must Die,https://www.tvmaze.com/episodes/1990512/black-widows-1x09-jatin-must-die,1,9.0,regular,2020-12-18,,2020-12-18,30.0
52593,1990513,Crossroads,https://www.tvmaze.com/episodes/1990513/black-widows-1x10-crossroads,1,10.0,regular,2020-12-18,,2020-12-18,39.0
52593,1990514,Flash Drive,https://www.tvmaze.com/episodes/1990514/black-widows-1x11-flash-drive,1,11.0,regular,2020-12-18,,2020-12-18,33.0
52593,1990515,Love and Death,https://www.tvmaze.com/episodes/1990515/black-widows-1x12-love-and-death,1,12.0,regular,2020-12-18,,2020-12-18,38.0
56433,2132710,Bharatiya Trolling,https://www.tvmaze.com/episodes/2132710/uncommon-sense-with-saloni-1x07-bharatiya-trolling,1,7.0,regular,2020-12-18,,2020-12-18,
38171,1924890,83. Допрыгаешься!,https://www.tvmaze.com/episodes/1924890/grand-4x19-83-doprygaessa,4,19.0,regular,2020-12-18,21:00,2020-12-18,25.0
53759,2037533,Esra Ruşan,https://www.tvmaze.com/episodes/2037533/boom-1x03-esra-rusan,1,3.0,regular,2020-12-18,,2020-12-18,28.0
52413,1985248,Episode 4,https://www.tvmaze.com/episodes/1985248/growing-season-1x04-episode-4,1,4.0,regular,2020-12-18,19:00,2020-12-18,23.0
11502,1971946,Program 8 - del 1,https://www.tvmaze.com/episodes/1971946/hver-gang-vi-motes-10x15-program-8-del-1,10,15.0,regular,2020-12-18,,2020-12-18,44.0
11502,1971947,Program 8 - del 2,https://www.tvmaze.com/episodes/1971947/hver-gang-vi-motes-10x16-program-8-del-2,10,16.0,regular,2020-12-18,,2020-12-18,24.0
44057,1984180,Si noe,https://www.tvmaze.com/episodes/1984180/hjerteslag-3x08-si-noe,3,8.0,regular,2020-12-18,,2020-12-18,13.0
44664,1980928,Santiago,https://www.tvmaze.com/episodes/1980928/dime-quien-soy-1x04-santiago,1,4.0,regular,2020-12-18,12:00,2020-12-18,50.0
46278,1984851,Episode 5,https://www.tvmaze.com/episodes/1984851/realtimelove-4x05-episode-5,4,5.0,regular,2020-12-18,20:00,2020-12-18,19.0
46395,1984757,"Episode 193: Kjendisåret, julekaraoke og «Hjem til jul»-avsløring",https://www.tvmaze.com/episodes/1984757/panelet-2020-12-18-episode-193-kjendisaret-julekaraoke-og-hjem-til-jul-avsloring,2020,193.0,regular,2020-12-18,,2020-12-18,17.0
52285,1982659,"""E""",https://www.tvmaze.com/episodes/1982659/red-light-1x03-e,1,3.0,regular,2020-12-18,,2020-12-18,48.0
52455,1986887,Amor y odio,https://www.tvmaze.com/episodes/1986887/colgar-las-alas-1x05-amor-y-odio,1,5.0,regular,2020-12-18,,2020-12-18,55.0
52571,1990230,Sjukhusmysteriet,https://www.tvmaze.com/episodes/1990230/lassemajas-detektivbyra-1x05-sjukhusmysteriet,1,5.0,regular,2020-12-18,,2020-12-18,42.0
52571,1990231,Kärleksmysteriet,https://www.tvmaze.com/episodes/1990231/lassemajas-detektivbyra-1x06-karleksmysteriet,1,6.0,regular,2020-12-18,,2020-12-18,42.0
52800,1999326,Martelkamers Van De Onderwereld,https://www.tvmaze.com/episodes/1999326/de-jacht-op-de-mocro-maffia-2x03-martelkamers-van-de-onderwereld,2,3.0,regular,2020-12-18,,2020-12-18,40.0
57029,2153837,Odd slutter,https://www.tvmaze.com/episodes/2153837/bablo-3x01-odd-slutter,3,1.0,regular,2020-12-18,,2020-12-18,9.0
57029,2153838,Bo vil ha muskler,https://www.tvmaze.com/episodes/2153838/bablo-3x02-bo-vil-ha-muskler,3,2.0,regular,2020-12-18,,2020-12-18,8.0
57029,2153839,Odds julelotteri,https://www.tvmaze.com/episodes/2153839/bablo-3x03-odds-julelotteri,3,3.0,regular,2020-12-18,,2020-12-18,8.0
57029,2153840,Bo vil ha lus,https://www.tvmaze.com/episodes/2153840/bablo-3x04-bo-vil-ha-lus,3,4.0,regular,2020-12-18,,2020-12-18,8.0
15250,1980396,"December 18, 2020 - Hour 1",https://www.tvmaze.com/episodes/1980396/the-young-turks-2020-12-18-december-18-2020-hour-1,2020,309.0,regular,2020-12-18,,2020-12-18,120.0
15250,1980397,"December 18, 2020 - Hour 2",https://www.tvmaze.com/episodes/1980397/the-young-turks-2020-12-18-december-18-2020-hour-2,2020,310.0,regular,2020-12-18,,2020-12-18,120.0
19111,2055883,Scout Noms,https://www.tvmaze.com/episodes/2055883/om-nom-stories-17x09-scout-noms,17,9.0,regular,2020-12-18,,2020-12-18,1.0
21035,2013053,Santa's Phone,https://www.tvmaze.com/episodes/2013053/talking-tom-and-friends-5x17-santas-phone,5,17.0,regular,2020-12-18,,2020-12-18,11.0
30606,2176135,"Cheap, Fast, Easy, AND Accurate? New COVID Test Might Do it All | SciShow News",https://www.tvmaze.com/episodes/2176135/scishow-2020-12-18-cheap-fast-easy-and-accurate-new-covid-test-might-do-it-all-scishow-news,2020,345.0,regular,2020-12-18,,2020-12-18,
35420,1985332,Neue Galaxien,https://www.tvmaze.com/episodes/1985332/druck-6x01-neue-galaxien,6,1.0,regular,2020-12-18,,2020-12-18,25.0
38963,1949636,Chapter 16: The Rescue,https://www.tvmaze.com/episodes/1949636/the-mandalorian-2x08-chapter-16-the-rescue,2,8.0,regular,2020-12-18,,2020-12-18,44.0
39890,1988000,"Николай Дроздов: о Gucci, крокодилах, смысле любви и преемнике",https://www.tvmaze.com/episodes/1988000/a-pogovorit-4x38-nikolaj-drozdov-o-gucci-krokodilah-smysle-lubvi-i-preemnike,4,38.0,regular,2020-12-18,,2020-12-18,63.0
41067,1969214,La conjura,https://www.tvmaze.com/episodes/1969214/el-cid-1x01-la-conjura,1,1.0,regular,2020-12-18,,2020-12-18,72.0
41067,1984210,Ordalía,https://www.tvmaze.com/episodes/1984210/el-cid-1x02-ordalia,1,2.0,regular,2020-12-18,,2020-12-18,53.0
41067,1984211,Baraka,https://www.tvmaze.com/episodes/1984211/el-cid-1x03-baraka,1,3.0,regular,2020-12-18,,2020-12-18,51.0
41067,1984212,Campeador,https://www.tvmaze.com/episodes/1984212/el-cid-1x04-campeador,1,4.0,regular,2020-12-18,,2020-12-18,57.0
41067,1984213,Expiación,https://www.tvmaze.com/episodes/1984213/el-cid-1x05-expiacion,1,5.0,regular,2020-12-18,,2020-12-18,59.0
41489,1967023,"Elsker, elsker ikke",https://www.tvmaze.com/episodes/1967023/hjem-til-jul-2x01-elsker-elsker-ikke,2,1.0,regular,2020-12-18,,2020-12-18,32.0
41489,1985580,Søt hevn,https://www.tvmaze.com/episodes/1985580/hjem-til-jul-2x02-sot-hevn,2,2.0,regular,2020-12-18,,2020-12-18,25.0
41489,1985581,Fanget av fortiden,https://www.tvmaze.com/episodes/1985581/hjem-til-jul-2x03-fanget-av-fortiden,2,3.0,regular,2020-12-18,,2020-12-18,28.0
41489,1985582,Julespeeddate,https://www.tvmaze.com/episodes/1985582/hjem-til-jul-2x04-julespeeddate,2,4.0,regular,2020-12-18,,2020-12-18,26.0
41489,1985583,Den perfekte date,https://www.tvmaze.com/episodes/1985583/hjem-til-jul-2x05-den-perfekte-date,2,5.0,regular,2020-12-18,,2020-12-18,35.0
41489,1985584,Julekaos,https://www.tvmaze.com/episodes/1985584/hjem-til-jul-2x06-julekaos,2,6.0,regular,2020-12-18,,2020-12-18,31.0
41500,1984710,Episode 3,https://www.tvmaze.com/episodes/1984710/xie-wang-zhui-qi-2x03-episode-3,2,3.0,regular,2020-12-18,20:00,2020-12-18,14.0
41611,1986252,Alternate Universe Snacks Taste Test,https://www.tvmaze.com/episodes/1986252/good-mythical-morning-18x69-alternate-universe-snacks-taste-test,18,69.0,regular,2020-12-18,,2020-12-18,
44117,2062407,DR,https://www.tvmaze.com/episodes/2062407/red-6x01-dr,6,1.0,regular,2020-12-18,,2020-12-18,15.0
44117,2062408,New Beginnings,https://www.tvmaze.com/episodes/2062408/red-6x02-new-beginnings,6,2.0,regular,2020-12-18,,2020-12-18,15.0
44117,2062409,Suspicions,https://www.tvmaze.com/episodes/2062409/red-6x03-suspicions,6,3.0,regular,2020-12-18,,2020-12-18,15.0
44117,2062410,Flirtations & Dates,https://www.tvmaze.com/episodes/2062410/red-6x04-flirtations-dates,6,4.0,regular,2020-12-18,,2020-12-18,15.0
44117,2062411,Happy Hour,https://www.tvmaze.com/episodes/2062411/red-6x05-happy-hour,6,5.0,regular,2020-12-18,,2020-12-18,15.0
44117,2062412,Happy Hour,https://www.tvmaze.com/episodes/2062412/red-6x06-happy-hour,6,6.0,regular,2020-12-18,,2020-12-18,15.0
44117,2062413,Truth Be Told,https://www.tvmaze.com/episodes/2062413/red-6x07-truth-be-told,6,7.0,regular,2020-12-18,,2020-12-18,15.0
44117,2062414,Closure,https://www.tvmaze.com/episodes/2062414/red-6x08-closure,6,8.0,regular,2020-12-18,,2020-12-18,15.0
44117,2062415,The Proposal,https://www.tvmaze.com/episodes/2062415/red-6x09-the-proposal,6,9.0,regular,2020-12-18,,2020-12-18,15.0
44117,2062416,Finally,https://www.tvmaze.com/episodes/2062416/red-6x10-finally,6,10.0,regular,2020-12-18,,2020-12-18,15.0
46570,1973986,Episode 1,https://www.tvmaze.com/episodes/1973986/sweet-home-1x01-episode-1,1,1.0,regular,2020-12-18,,2020-12-18,50.0
46570,1973987,Episode 2,https://www.tvmaze.com/episodes/1973987/sweet-home-1x02-episode-2,1,2.0,regular,2020-12-18,,2020-12-18,57.0
46570,1973988,Episode 3,https://www.tvmaze.com/episodes/1973988/sweet-home-1x03-episode-3,1,3.0,regular,2020-12-18,,2020-12-18,46.0
46570,1973989,Episode 4,https://www.tvmaze.com/episodes/1973989/sweet-home-1x04-episode-4,1,4.0,regular,2020-12-18,,2020-12-18,47.0
46570,1973990,Episode 5,https://www.tvmaze.com/episodes/1973990/sweet-home-1x05-episode-5,1,5.0,regular,2020-12-18,,2020-12-18,45.0
46570,1973991,Episode 6,https://www.tvmaze.com/episodes/1973991/sweet-home-1x06-episode-6,1,6.0,regular,2020-12-18,,2020-12-18,54.0
46570,1973992,Episode 7,https://www.tvmaze.com/episodes/1973992/sweet-home-1x07-episode-7,1,7.0,regular,2020-12-18,,2020-12-18,49.0
46570,1973993,Episode 8,https://www.tvmaze.com/episodes/1973993/sweet-home-1x08-episode-8,1,8.0,regular,2020-12-18,,2020-12-18,53.0
46570,1973994,Episode 9,https://www.tvmaze.com/episodes/1973994/sweet-home-1x09-episode-9,1,9.0,regular,2020-12-18,,2020-12-18,55.0
46570,1973995,Episode 10,https://www.tvmaze.com/episodes/1973995/sweet-home-1x10-episode-10,1,10.0,regular,2020-12-18,,2020-12-18,59.0
48396,1969489,Beyond The,https://www.tvmaze.com/episodes/1969489/discipline-2x06-beyond-the,2,6.0,regular,2020-12-18,,2020-12-18,24.0
49147,1987977,Allied CCoS,https://www.tvmaze.com/episodes/1987977/world-war-two-week-by-week-s03-special-allied-ccos,3,,significant_special,2020-12-18,,2020-12-18,13.0
50065,1982905,Karriere,https://www.tvmaze.com/episodes/1982905/voksensmerter-1x06-karriere,1,6.0,regular,2020-12-18,,2020-12-18,19.0
50338,1988125,Language Change and Historical Linguistics,https://www.tvmaze.com/episodes/1988125/crash-course-linguistics-1x13-language-change-and-historical-linguistics,1,13.0,regular,2020-12-18,,2020-12-18,13.0
50402,1940041,Supermarket Scramble,https://www.tvmaze.com/episodes/1940041/the-wonderful-world-of-mickey-mouse-1x09-supermarket-scramble,1,9.0,regular,2020-12-18,,2020-12-18,8.0
50402,1940036,Just the Four of Us,https://www.tvmaze.com/episodes/1940036/the-wonderful-world-of-mickey-mouse-1x10-just-the-four-of-us,1,10.0,regular,2020-12-18,,2020-12-18,8.0
50561,1976945,Disillusioned High School Political Edition,https://www.tvmaze.com/episodes/1976945/let-me-off-the-earth-1x15-disillusioned-high-school-political-edition,1,15.0,regular,2020-12-18,,2020-12-18,17.0
51136,1988026,Digga D,https://www.tvmaze.com/episodes/1988026/chicken-shop-date-1x46-digga-d,1,46.0,regular,2020-12-18,,2020-12-18,6.0
51149,1987955,Chicken Ranch (Clerkenwell),https://www.tvmaze.com/episodes/1987955/the-pengest-munch-1x32-chicken-ranch-clerkenwell,1,32.0,regular,2020-12-18,,2020-12-18,4.0
51337,1964572,Episode 11,https://www.tvmaze.com/episodes/1964572/qin-xia-1x11-episode-11,1,11.0,regular,2020-12-18,20:00,2020-12-18,23.0
51463,1992735,The Labyrinth,https://www.tvmaze.com/episodes/1992735/kinderfanger-1x08-the-labyrinth,1,8.0,regular,2020-12-18,,2020-12-18,9.0
51836,1967697,Getting In,https://www.tvmaze.com/episodes/1967697/on-pointe-1x01-getting-in,1,1.0,regular,2020-12-18,,2020-12-18,52.0
51836,1988120,Casting & Competition,https://www.tvmaze.com/episodes/1988120/on-pointe-1x02-casting-competition,1,2.0,regular,2020-12-18,,2020-12-18,47.0
51836,1988121,Practice Makes Perfect,https://www.tvmaze.com/episodes/1988121/on-pointe-1x03-practice-makes-perfect,1,3.0,regular,2020-12-18,,2020-12-18,42.0
51836,1988122,Sacrifice & Support,https://www.tvmaze.com/episodes/1988122/on-pointe-1x04-sacrifice-support,1,4.0,regular,2020-12-18,,2020-12-18,39.0
51836,1988123,Stepping Up,https://www.tvmaze.com/episodes/1988123/on-pointe-1x05-stepping-up,1,5.0,regular,2020-12-18,,2020-12-18,40.0
51836,1988124,Showtime!,https://www.tvmaze.com/episodes/1988124/on-pointe-1x06-showtime,1,6.0,regular,2020-12-18,,2020-12-18,52.0
51851,1999316,Peru: A Trilha Inca,https://www.tvmaze.com/episodes/1999316/sobrevolando-1x06-peru-a-trilha-inca,1,6.0,regular,2020-12-18,,2020-12-18,
51915,1982920,"Voi, voi",https://www.tvmaze.com/episodes/1982920/fjols-til-fjells-1x05-voi-voi,1,5.0,regular,2020-12-18,,2020-12-18,20.0
51966,1984160,Special Live Episode,https://www.tvmaze.com/episodes/1984160/influencers-s01-special-special-live-episode,1,,significant_special,2020-12-18,,2020-12-18,30.0
51971,1974821,Episode 5,https://www.tvmaze.com/episodes/1974821/wish-you-1x05-episode-5,1,5.0,regular,2020-12-18,,2020-12-18,12.0
51971,1974822,Episode 6,https://www.tvmaze.com/episodes/1974822/wish-you-1x06-episode-6,1,6.0,regular,2020-12-18,,2020-12-18,12.0
52165,1977871,Episódio 5,https://www.tvmaze.com/episodes/1977871/a-generala-1x05-episodio-5,1,5.0,regular,2020-12-18,12:00,2020-12-18,60.0
52196,1978799,#YourHomeKwekKwek,https://www.tvmaze.com/episodes/1978799/your-home-1x03-yourhomekwekkwek,1,3.0,regular,2020-12-18,,2020-12-18,22.0
52412,1985202,The Reason We Should Break Up,https://www.tvmaze.com/episodes/1985202/handmade-love-1x03-the-reason-we-should-break-up,1,3.0,regular,2020-12-18,,2020-12-18,14.0
52415,1985311,Episode 7,https://www.tvmaze.com/episodes/1985311/daughters-1x07-episode-7,1,7.0,regular,2020-12-18,20:00,2020-12-18,50.0
52415,1985312,Episode 8,https://www.tvmaze.com/episodes/1985312/daughters-1x08-episode-8,1,8.0,regular,2020-12-18,20:00,2020-12-18,50.0
52421,1985473,Episode 17,https://www.tvmaze.com/episodes/1985473/you-complete-me-1x17-episode-17,1,17.0,regular,2020-12-18,20:00,2020-12-18,45.0
52421,1985474,Episode 18,https://www.tvmaze.com/episodes/1985474/you-complete-me-1x18-episode-18,1,18.0,regular,2020-12-18,20:00,2020-12-18,45.0
52451,1986159,Episode 9,https://www.tvmaze.com/episodes/1986159/the-burning-river-1x09-episode-9,1,9.0,regular,2020-12-18,20:00,2020-12-18,45.0
52451,1986160,Episode 10,https://www.tvmaze.com/episodes/1986160/the-burning-river-1x10-episode-10,1,10.0,regular,2020-12-18,20:00,2020-12-18,45.0
52451,1986161,Episode 11,https://www.tvmaze.com/episodes/1986161/the-burning-river-1x11-episode-11,1,11.0,regular,2020-12-18,20:00,2020-12-18,45.0
52451,1986162,Episode 12,https://www.tvmaze.com/episodes/1986162/the-burning-river-1x12-episode-12,1,12.0,regular,2020-12-18,20:00,2020-12-18,45.0
52451,1986163,Episode 13,https://www.tvmaze.com/episodes/1986163/the-burning-river-1x13-episode-13,1,13.0,regular,2020-12-18,20:00,2020-12-18,45.0
52451,1986164,Episode 14,https://www.tvmaze.com/episodes/1986164/the-burning-river-1x14-episode-14,1,14.0,regular,2020-12-18,20:00,2020-12-18,45.0
52519,1987980,Creating Zach's World,https://www.tvmaze.com/episodes/1987980/beyond-the-clouds-1x03-creating-zachs-world,1,3.0,regular,2020-12-18,,2020-12-18,
52662,1994099,Viana - O Clube,https://www.tvmaze.com/episodes/1994099/o-clube-1x01-viana-o-clube,1,1.0,regular,2020-12-18,,2020-12-18,45.0
52743,1997518,Episode 11,https://www.tvmaze.com/episodes/1997518/the-penalty-zone-1x11-episode-11,1,11.0,regular,2020-12-18,,2020-12-18,45.0
52743,1997519,Episode 12,https://www.tvmaze.com/episodes/1997519/the-penalty-zone-1x12-episode-12,1,12.0,regular,2020-12-18,,2020-12-18,45.0
52806,2000062,Episode 15,https://www.tvmaze.com/episodes/2000062/ultimate-note-1x15-episode-15,1,15.0,regular,2020-12-18,,2020-12-18,45.0
52806,2000063,Episode 16,https://www.tvmaze.com/episodes/2000063/ultimate-note-1x16-episode-16,1,16.0,regular,2020-12-18,,2020-12-18,45.0
53811,2039437,Episode 1,https://www.tvmaze.com/episodes/2039437/bildmachtdeutschland-1x01-episode-1,1,1.0,regular,2020-12-18,,2020-12-18,45.0
53811,2039438,Episode 2,https://www.tvmaze.com/episodes/2039438/bildmachtdeutschland-1x02-episode-2,1,2.0,regular,2020-12-18,,2020-12-18,45.0
53811,2092354,Episode 3,https://www.tvmaze.com/episodes/2092354/bildmachtdeutschland-1x03-episode-3,1,3.0,regular,2020-12-18,,2020-12-18,45.0
53811,2108543,Episode 4,https://www.tvmaze.com/episodes/2108543/bildmachtdeutschland-1x04-episode-4,1,4.0,regular,2020-12-18,,2020-12-18,45.0
53811,2116166,Episode 5,https://www.tvmaze.com/episodes/2116166/bildmachtdeutschland-1x05-episode-5,1,5.0,regular,2020-12-18,,2020-12-18,45.0
53811,2120378,Episode 6,https://www.tvmaze.com/episodes/2120378/bildmachtdeutschland-1x06-episode-6,1,6.0,regular,2020-12-18,,2020-12-18,45.0
53811,2122277,Episode 7,https://www.tvmaze.com/episodes/2122277/bildmachtdeutschland-1x07-episode-7,1,7.0,regular,2020-12-18,,2020-12-18,45.0
54218,2051984,Николай Цискаридзе-PRO-БАЛЕТ-выпуск#23-СПЯЩАЯ КРАСАВИЦА-русская версия-PRO-BALLET-part#23-SleepingB,https://www.tvmaze.com/episodes/2051984/pro-balet-s-nikolaem-ciskaridze-1x30-nikolaj-ciskaridze-pro-balet-vypusk23-spasaa-krasavica-russkaa-versia-pro-ballet-part23-sleepingb,1,30.0,regular,2020-12-18,,2020-12-18,24.0
54837,2074187,Episode 2,https://www.tvmaze.com/episodes/2074187/my-lecturer-my-husband-1x02-episode-2,1,2.0,regular,2020-12-18,,2020-12-18,38.0
55983,2200304,Are You Scared of the Holidays?,https://www.tvmaze.com/episodes/2200304/are-you-scared-2x09-are-you-scared-of-the-holidays,2,9.0,regular,2020-12-18,,2020-12-18,20.0
56139,2121008,Fatal Error,https://www.tvmaze.com/episodes/2121008/meta-runner-2x10-fatal-error,2,10.0,regular,2020-12-18,,2020-12-18,15.0
56848,2149149,The Last Goodbye,https://www.tvmaze.com/episodes/2149149/the-miracle-barbershop-1x05-the-last-goodbye,1,5.0,regular,2020-12-18,,2020-12-18,12.0
57213,2157407,Thangam,https://www.tvmaze.com/episodes/2157407/paava-kadhaigal-1x01-thangam,1,1.0,regular,2020-12-18,,2020-12-18,34.0
57213,2157408,Love Panna Uttranum,https://www.tvmaze.com/episodes/2157408/paava-kadhaigal-1x02-love-panna-uttranum,1,2.0,regular,2020-12-18,,2020-12-18,38.0
57213,2157409,Vaanmagal,https://www.tvmaze.com/episodes/2157409/paava-kadhaigal-1x03-vaanmagal,1,3.0,regular,2020-12-18,,2020-12-18,38.0
57213,2157410,Oor Iravu,https://www.tvmaze.com/episodes/2157410/paava-kadhaigal-1x04-oor-iravu,1,4.0,regular,2020-12-18,,2020-12-18,37.0
57350,2161828,How A Christmas Carol Perfectly Demonstrates Five-Act Structure,https://www.tvmaze.com/episodes/2161828/lessons-from-the-screenplay-2020-12-18-how-a-christmas-carol-perfectly-demonstrates-five-act-structure,2020,15.0,regular,2020-12-18,,2020-12-18,15.0
58367,2197286,"Save Dough, Make Dough",https://www.tvmaze.com/episodes/2197286/struggle-meals-1x10-save-dough-make-dough,1,10.0,regular,2020-12-18,,2020-12-18,20.0
58367,2197308,Less Stress Holidays,https://www.tvmaze.com/episodes/2197308/struggle-meals-3x12-less-stress-holidays,3,12.0,regular,2020-12-18,,2020-12-18,20.0
61140,2298661,The Final Race,https://www.tvmaze.com/episodes/2298661/michael-fassbender-road-to-le-mans-2x09-the-final-race,2,9.0,regular,2020-12-18,,2020-12-18,22.0
36813,1991538,Fábio Jr.,https://www.tvmaze.com/episodes/1991538/conversa-com-bial-4x155-fabio-jr,4,155.0,regular,2020-12-18,,2020-12-18,
49024,1993457,Episódio Especial,https://www.tvmaze.com/episodes/1993457/diario-de-um-confinado-2x07-episodio-especial,2,7.0,regular,2020-12-18,,2020-12-18,10.0
52250,1984684,Episode 84,https://www.tvmaze.com/episodes/1984684/sj-returns-4x84-episode-84,4,84.0,regular,2020-12-18,00:00,2020-12-18,5.0
